activity_comment,activity_id,activity_properties,assay_chembl_id,assay_description,assay_type,assay_variant_accession,assay_variant_mutation,bao_endpoint,bao_format,bao_label,canonical_smiles,data_validity_comment,data_validity_description,document_chembl_id,document_journal,document_year,ligand_efficiency,molecule_chembl_id,molecule_pref_name,parent_molecule_chembl_id,pchembl_value,potential_duplicate,qudt_units,record_id,relation,src_id,standard_flag,standard_relation,standard_text_value,standard_type,standard_units,standard_upper_value,standard_value,target_chembl_id,target_organism,target_pref_name,target_tax_id,text_value,toid,type,units,uo_units,upper_value,value
438898,17798642,[],CHEMBL3889175,"Human Neutrophil Elastase Assay: The following buffers were used: Compound buffer: 100 mM Tris, 500 mM NaCl, adjusted to pH 7.5; Assay buffer: 100 mM Tris, 500 mM NaCl, adjusted to pH 7.5, containing 0.01% BSA.Assay conditions: Test compounds were prediluted in DMSO and subsequently in compound buffer (5% DMSO final). 5 μL of these compound dilutions were mixed with 10 μl Neutrophil elastase (9 ng/ml in assay buffer) in a black 384 well OptiPlate (Perkin Elmer, Cat No.: 6007270) and incubated for 15 min at room temperature. Subsequently 10 μL substrate solution in assay buffer were added (250 μM final concentration) and the plates were incubated for 60 min at room temperature. After inactivation of the enzyme, fluorescence intensities were measured at 380 nm excitation and 460 nm emission wavelengths.",B,,,BAO_0000190,BAO_0000357,single protein format,CN1C(=O)N(c2cc(C(F)(F)F)ccn2)C2=C(C(=O)CC2)C1c1ccc(C#N)cc1S(C)(=O)=O,,,CHEMBL3886976,,2016.0,"{'bei': '16.36', 'le': '0.32', 'lle': '4.41', 'sei': '7.20'}",CHEMBL3945537,,CHEMBL3945537,8.02,0,http://www.openphacts.org/units/Nanomolar,2899110,=,37,1,=,,IC50,nM,,9.5,CHEMBL248,Homo sapiens,Leukocyte elastase,9606,,,IC50,nM,UO_0000065,,9.5
438899,17798643,[],CHEMBL3889175,"Human Neutrophil Elastase Assay: The following buffers were used: Compound buffer: 100 mM Tris, 500 mM NaCl, adjusted to pH 7.5; Assay buffer: 100 mM Tris, 500 mM NaCl, adjusted to pH 7.5, containing 0.01% BSA.Assay conditions: Test compounds were prediluted in DMSO and subsequently in compound buffer (5% DMSO final). 5 μL of these compound dilutions were mixed with 10 μl Neutrophil elastase (9 ng/ml in assay buffer) in a black 384 well OptiPlate (Perkin Elmer, Cat No.: 6007270) and incubated for 15 min at room temperature. Subsequently 10 μL substrate solution in assay buffer were added (250 μM final concentration) and the plates were incubated for 60 min at room temperature. After inactivation of the enzyme, fluorescence intensities were measured at 380 nm excitation and 460 nm emission wavelengths.",B,,,BAO_0000190,BAO_0000357,single protein format,CN1C(=O)N(c2cncc(Br)c2)C2=C(C(=O)CC2)C1c1ccc(C#N)cc1S(C)(=O)=O,,,CHEMBL3886976,,2016.0,"{'bei': '15.73', 'le': '0.35', 'lle': '4.54', 'sei': '7.08'}",CHEMBL3944493,,CHEMBL3944493,7.89,0,http://www.openphacts.org/units/Nanomolar,2899111,=,37,1,=,,IC50,nM,,13.0,CHEMBL248,Homo sapiens,Leukocyte elastase,9606,,,IC50,nM,UO_0000065,,13.0
438900,17798644,[],CHEMBL3889175,"Human Neutrophil Elastase Assay: The following buffers were used: Compound buffer: 100 mM Tris, 500 mM NaCl, adjusted to pH 7.5; Assay buffer: 100 mM Tris, 500 mM NaCl, adjusted to pH 7.5, containing 0.01% BSA.Assay conditions: Test compounds were prediluted in DMSO and subsequently in compound buffer (5% DMSO final). 5 μL of these compound dilutions were mixed with 10 μl Neutrophil elastase (9 ng/ml in assay buffer) in a black 384 well OptiPlate (Perkin Elmer, Cat No.: 6007270) and incubated for 15 min at room temperature. Subsequently 10 μL substrate solution in assay buffer were added (250 μM final concentration) and the plates were incubated for 60 min at room temperature. After inactivation of the enzyme, fluorescence intensities were measured at 380 nm excitation and 460 nm emission wavelengths.",B,,,BAO_0000190,BAO_0000357,single protein format,CN1C(=O)N(c2cncc(Cl)c2)C2=C(C(=O)CC2)C1c1ccc(C#N)cc1S(C)(=O)=O,,,CHEMBL3886976,,2016.0,"{'bei': '17.71', 'le': '0.36', 'lle': '4.85', 'sei': '7.26'}",CHEMBL3906612,,CHEMBL3906612,8.09,0,http://www.openphacts.org/units/Nanomolar,2899112,=,37,1,=,,IC50,nM,,8.1,CHEMBL248,Homo sapiens,Leukocyte elastase,9606,,,IC50,nM,UO_0000065,,8.1
438901,17798645,[],CHEMBL3889175,"Human Neutrophil Elastase Assay: The following buffers were used: Compound buffer: 100 mM Tris, 500 mM NaCl, adjusted to pH 7.5; Assay buffer: 100 mM Tris, 500 mM NaCl, adjusted to pH 7.5, containing 0.01% BSA.Assay conditions: Test compounds were prediluted in DMSO and subsequently in compound buffer (5% DMSO final). 5 μL of these compound dilutions were mixed with 10 μl Neutrophil elastase (9 ng/ml in assay buffer) in a black 384 well OptiPlate (Perkin Elmer, Cat No.: 6007270) and incubated for 15 min at room temperature. Subsequently 10 μL substrate solution in assay buffer were added (250 μM final concentration) and the plates were incubated for 60 min at room temperature. After inactivation of the enzyme, fluorescence intensities were measured at 380 nm excitation and 460 nm emission wavelengths.",B,,,BAO_0000190,BAO_0000357,single protein format,CCS(=O)(=O)c1cc(C#N)ccc1C1C2=C(CCC2=O)N(c2ccnc(C(F)(F)F)c2)C(=O)N1C(=O)NC,,,CHEMBL3886976,,2016.0,,CHEMBL3929669,,CHEMBL3929669,,0,http://www.openphacts.org/units/Nanomolar,2899113,<,37,1,<,,IC50,nM,,1.0,CHEMBL248,Homo sapiens,Leukocyte elastase,9606,,,IC50,nM,UO_0000065,,1.0
438902,17798646,[],CHEMBL3889175,"Human Neutrophil Elastase Assay: The following buffers were used: Compound buffer: 100 mM Tris, 500 mM NaCl, adjusted to pH 7.5; Assay buffer: 100 mM Tris, 500 mM NaCl, adjusted to pH 7.5, containing 0.01% BSA.Assay conditions: Test compounds were prediluted in DMSO and subsequently in compound buffer (5% DMSO final). 5 μL of these compound dilutions were mixed with 10 μl Neutrophil elastase (9 ng/ml in assay buffer) in a black 384 well OptiPlate (Perkin Elmer, Cat No.: 6007270) and incubated for 15 min at room temperature. Subsequently 10 μL substrate solution in assay buffer were added (250 μM final concentration) and the plates were incubated for 60 min at room temperature. After inactivation of the enzyme, fluorescence intensities were measured at 380 nm excitation and 460 nm emission wavelengths.",B,,,BAO_0000190,BAO_0000357,single protein format,CCNC(=O)N1C(=O)N(c2ccnc(C(F)(F)F)c2)C2=C(C(=O)CC2)C1c1ccc(C#N)cc1S(=O)(=O)CC,,,CHEMBL3886976,,2016.0,,CHEMBL3952728,,CHEMBL3952728,,0,http://www.openphacts.org/units/Nanomolar,2899114,<,37,1,<,,IC50,nM,,1.0,CHEMBL248,Homo sapiens,Leukocyte elastase,9606,,,IC50,nM,UO_0000065,,1.0
438903,17798647,[],CHEMBL3889175,"Human Neutrophil Elastase Assay: The following buffers were used: Compound buffer: 100 mM Tris, 500 mM NaCl, adjusted to pH 7.5; Assay buffer: 100 mM Tris, 500 mM NaCl, adjusted to pH 7.5, containing 0.01% BSA.Assay conditions: Test compounds were prediluted in DMSO and subsequently in compound buffer (5% DMSO final). 5 μL of these compound dilutions were mixed with 10 μl Neutrophil elastase (9 ng/ml in assay buffer) in a black 384 well OptiPlate (Perkin Elmer, Cat No.: 6007270) and incubated for 15 min at room temperature. Subsequently 10 μL substrate solution in assay buffer were added (250 μM final concentration) and the plates were incubated for 60 min at room temperature. After inactivation of the enzyme, fluorescence intensities were measured at 380 nm excitation and 460 nm emission wavelengths.",B,,,BAO_0000190,BAO_0000357,single protein format,CCNC(=O)N1C(=O)N(c2ccnc(C(F)(F)F)c2)C2=C(C(=O)CC2)[C@H]1c1ccc(C#N)cc1S(=O)(=O)CC,,,CHEMBL3886976,,2016.0,,CHEMBL4113740,,CHEMBL4113740,,0,http://www.openphacts.org/units/Nanomolar,2899115,<,37,1,<,,IC50,nM,,1.0,CHEMBL248,Homo sapiens,Leukocyte elastase,9606,,,IC50,nM,UO_0000065,,1.0
438904,17798648,[],CHEMBL3889175,"Human Neutrophil Elastase Assay: The following buffers were used: Compound buffer: 100 mM Tris, 500 mM NaCl, adjusted to pH 7.5; Assay buffer: 100 mM Tris, 500 mM NaCl, adjusted to pH 7.5, containing 0.01% BSA.Assay conditions: Test compounds were prediluted in DMSO and subsequently in compound buffer (5% DMSO final). 5 μL of these compound dilutions were mixed with 10 μl Neutrophil elastase (9 ng/ml in assay buffer) in a black 384 well OptiPlate (Perkin Elmer, Cat No.: 6007270) and incubated for 15 min at room temperature. Subsequently 10 μL substrate solution in assay buffer were added (250 μM final concentration) and the plates were incubated for 60 min at room temperature. After inactivation of the enzyme, fluorescence intensities were measured at 380 nm excitation and 460 nm emission wavelengths.",B,,,BAO_0000190,BAO_0000357,single protein format,CCNC(=O)N1C(=O)N(c2ccnc(C(F)(F)F)c2)C2=C(C(=O)CC2)[C@@H]1c1ccc(C#N)cc1S(=O)(=O)CC,,,CHEMBL3886976,,2016.0,"{'bei': '11.52', 'le': '0.23', 'lle': '2.37', 'sei': '4.60'}",CHEMBL3928481,,CHEMBL3928481,6.47,0,http://www.openphacts.org/units/Nanomolar,2899116,=,37,1,=,,IC50,nM,,338.0,CHEMBL248,Homo sapiens,Leukocyte elastase,9606,,,IC50,nM,UO_0000065,,338.0
438905,17798649,[],CHEMBL3889175,"Human Neutrophil Elastase Assay: The following buffers were used: Compound buffer: 100 mM Tris, 500 mM NaCl, adjusted to pH 7.5; Assay buffer: 100 mM Tris, 500 mM NaCl, adjusted to pH 7.5, containing 0.01% BSA.Assay conditions: Test compounds were prediluted in DMSO and subsequently in compound buffer (5% DMSO final). 5 μL of these compound dilutions were mixed with 10 μl Neutrophil elastase (9 ng/ml in assay buffer) in a black 384 well OptiPlate (Perkin Elmer, Cat No.: 6007270) and incubated for 15 min at room temperature. Subsequently 10 μL substrate solution in assay buffer were added (250 μM final concentration) and the plates were incubated for 60 min at room temperature. After inactivation of the enzyme, fluorescence intensities were measured at 380 nm excitation and 460 nm emission wavelengths.",B,,,BAO_0000190,BAO_0000357,single protein format,CNC(=O)N1C(=O)N(c2cncc(C(F)(F)F)c2)C2=C(C(=O)CC2)C1c1ccc(C#N)cc1S(C)(=O)=O,,,CHEMBL3886976,,2016.0,,CHEMBL3899013,,CHEMBL3899013,,0,http://www.openphacts.org/units/Nanomolar,2899117,<,37,1,<,,IC50,nM,,1.0,CHEMBL248,Homo sapiens,Leukocyte elastase,9606,,,IC50,nM,UO_0000065,,1.0
438906,17798650,[],CHEMBL3889175,"Human Neutrophil Elastase Assay: The following buffers were used: Compound buffer: 100 mM Tris, 500 mM NaCl, adjusted to pH 7.5; Assay buffer: 100 mM Tris, 500 mM NaCl, adjusted to pH 7.5, containing 0.01% BSA.Assay conditions: Test compounds were prediluted in DMSO and subsequently in compound buffer (5% DMSO final). 5 μL of these compound dilutions were mixed with 10 μl Neutrophil elastase (9 ng/ml in assay buffer) in a black 384 well OptiPlate (Perkin Elmer, Cat No.: 6007270) and incubated for 15 min at room temperature. Subsequently 10 μL substrate solution in assay buffer were added (250 μM final concentration) and the plates were incubated for 60 min at room temperature. After inactivation of the enzyme, fluorescence intensities were measured at 380 nm excitation and 460 nm emission wavelengths.",B,,,BAO_0000190,BAO_0000357,single protein format,CCNC(=O)N1C(=O)N(c2cncc(C(F)(F)F)c2)C2=C(C(=O)CC2)C1c1ccc(C#N)cc1S(C)(=O)=O,,,CHEMBL3886976,,2016.0,,CHEMBL3970215,,CHEMBL3970215,,0,http://www.openphacts.org/units/Nanomolar,2899118,<,37,1,<,,IC50,nM,,1.0,CHEMBL248,Homo sapiens,Leukocyte elastase,9606,,,IC50,nM,UO_0000065,,1.0
438907,17798651,[],CHEMBL3889175,"Human Neutrophil Elastase Assay: The following buffers were used: Compound buffer: 100 mM Tris, 500 mM NaCl, adjusted to pH 7.5; Assay buffer: 100 mM Tris, 500 mM NaCl, adjusted to pH 7.5, containing 0.01% BSA.Assay conditions: Test compounds were prediluted in DMSO and subsequently in compound buffer (5% DMSO final). 5 μL of these compound dilutions were mixed with 10 μl Neutrophil elastase (9 ng/ml in assay buffer) in a black 384 well OptiPlate (Perkin Elmer, Cat No.: 6007270) and incubated for 15 min at room temperature. Subsequently 10 μL substrate solution in assay buffer were added (250 μM final concentration) and the plates were incubated for 60 min at room temperature. After inactivation of the enzyme, fluorescence intensities were measured at 380 nm excitation and 460 nm emission wavelengths.",B,,,BAO_0000190,BAO_0000357,single protein format,CNC(=O)N1C(=O)N(c2cc(C(F)(F)F)ccn2)C2=C(C(=O)CC2)C1c1ccc(C#N)cc1S(C)(=O)=O,,,CHEMBL3886976,,2016.0,,CHEMBL3893636,,CHEMBL3893636,,0,http://www.openphacts.org/units/Nanomolar,2899119,<,37,1,<,,IC50,nM,,1.0,CHEMBL248,Homo sapiens,Leukocyte elastase,9606,,,IC50,nM,UO_0000065,,1.0
438908,17798652,[],CHEMBL3889175,"Human Neutrophil Elastase Assay: The following buffers were used: Compound buffer: 100 mM Tris, 500 mM NaCl, adjusted to pH 7.5; Assay buffer: 100 mM Tris, 500 mM NaCl, adjusted to pH 7.5, containing 0.01% BSA.Assay conditions: Test compounds were prediluted in DMSO and subsequently in compound buffer (5% DMSO final). 5 μL of these compound dilutions were mixed with 10 μl Neutrophil elastase (9 ng/ml in assay buffer) in a black 384 well OptiPlate (Perkin Elmer, Cat No.: 6007270) and incubated for 15 min at room temperature. Subsequently 10 μL substrate solution in assay buffer were added (250 μM final concentration) and the plates were incubated for 60 min at room temperature. After inactivation of the enzyme, fluorescence intensities were measured at 380 nm excitation and 460 nm emission wavelengths.",B,,,BAO_0000190,BAO_0000357,single protein format,CCNC(=O)N1C(=O)N(c2cc(C(F)(F)F)ccn2)C2=C(C(=O)CC2)C1c1ccc(C#N)cc1S(C)(=O)=O,,,CHEMBL3886976,,2016.0,,CHEMBL3959119,,CHEMBL3959119,,0,http://www.openphacts.org/units/Nanomolar,2899120,<,37,1,<,,IC50,nM,,1.0,CHEMBL248,Homo sapiens,Leukocyte elastase,9606,,,IC50,nM,UO_0000065,,1.0
438909,17798653,[],CHEMBL3889175,"Human Neutrophil Elastase Assay: The following buffers were used: Compound buffer: 100 mM Tris, 500 mM NaCl, adjusted to pH 7.5; Assay buffer: 100 mM Tris, 500 mM NaCl, adjusted to pH 7.5, containing 0.01% BSA.Assay conditions: Test compounds were prediluted in DMSO and subsequently in compound buffer (5% DMSO final). 5 μL of these compound dilutions were mixed with 10 μl Neutrophil elastase (9 ng/ml in assay buffer) in a black 384 well OptiPlate (Perkin Elmer, Cat No.: 6007270) and incubated for 15 min at room temperature. Subsequently 10 μL substrate solution in assay buffer were added (250 μM final concentration) and the plates were incubated for 60 min at room temperature. After inactivation of the enzyme, fluorescence intensities were measured at 380 nm excitation and 460 nm emission wavelengths.",B,,,BAO_0000190,BAO_0000357,single protein format,CNC(=O)N1C(=O)N(c2cncc(Br)c2)C2=C(C(=O)CC2)C1c1ccc(C#N)cc1S(C)(=O)=O,,,CHEMBL3886976,,2016.0,"{'bei': '16.39', 'le': '0.36', 'lle': '5.86', 'sei': '6.35'}",CHEMBL3982568,,CHEMBL3982568,8.92,0,http://www.openphacts.org/units/Nanomolar,2899121,=,37,1,=,,IC50,nM,,1.2,CHEMBL248,Homo sapiens,Leukocyte elastase,9606,,,IC50,nM,UO_0000065,,1.2
438910,17798654,[],CHEMBL3889175,"Human Neutrophil Elastase Assay: The following buffers were used: Compound buffer: 100 mM Tris, 500 mM NaCl, adjusted to pH 7.5; Assay buffer: 100 mM Tris, 500 mM NaCl, adjusted to pH 7.5, containing 0.01% BSA.Assay conditions: Test compounds were prediluted in DMSO and subsequently in compound buffer (5% DMSO final). 5 μL of these compound dilutions were mixed with 10 μl Neutrophil elastase (9 ng/ml in assay buffer) in a black 384 well OptiPlate (Perkin Elmer, Cat No.: 6007270) and incubated for 15 min at room temperature. Subsequently 10 μL substrate solution in assay buffer were added (250 μM final concentration) and the plates were incubated for 60 min at room temperature. After inactivation of the enzyme, fluorescence intensities were measured at 380 nm excitation and 460 nm emission wavelengths.",B,,,BAO_0000190,BAO_0000357,single protein format,CCNC(=O)N1C(=O)N(c2cncc(Br)c2)C2=C(C(=O)CC2)C1c1ccc(C#N)cc1S(C)(=O)=O,,,CHEMBL3886976,,2016.0,,CHEMBL3953876,,CHEMBL3953876,,0,http://www.openphacts.org/units/Nanomolar,2899122,<,37,1,<,,IC50,nM,,1.0,CHEMBL248,Homo sapiens,Leukocyte elastase,9606,,,IC50,nM,UO_0000065,,1.0
438911,17798655,[],CHEMBL3889175,"Human Neutrophil Elastase Assay: The following buffers were used: Compound buffer: 100 mM Tris, 500 mM NaCl, adjusted to pH 7.5; Assay buffer: 100 mM Tris, 500 mM NaCl, adjusted to pH 7.5, containing 0.01% BSA.Assay conditions: Test compounds were prediluted in DMSO and subsequently in compound buffer (5% DMSO final). 5 μL of these compound dilutions were mixed with 10 μl Neutrophil elastase (9 ng/ml in assay buffer) in a black 384 well OptiPlate (Perkin Elmer, Cat No.: 6007270) and incubated for 15 min at room temperature. Subsequently 10 μL substrate solution in assay buffer were added (250 μM final concentration) and the plates were incubated for 60 min at room temperature. After inactivation of the enzyme, fluorescence intensities were measured at 380 nm excitation and 460 nm emission wavelengths.",B,,,BAO_0000190,BAO_0000357,single protein format,CNC(=O)N1C(=O)N(c2cncc(Cl)c2)C2=C(C(=O)CC2)C1c1ccc(C#N)cc1S(C)(=O)=O,,,CHEMBL3886976,,2016.0,,CHEMBL3915803,,CHEMBL3915803,,0,http://www.openphacts.org/units/Nanomolar,2899123,<,37,1,<,,IC50,nM,,1.0,CHEMBL248,Homo sapiens,Leukocyte elastase,9606,,,IC50,nM,UO_0000065,,1.0
438912,17798656,[],CHEMBL3889175,"Human Neutrophil Elastase Assay: The following buffers were used: Compound buffer: 100 mM Tris, 500 mM NaCl, adjusted to pH 7.5; Assay buffer: 100 mM Tris, 500 mM NaCl, adjusted to pH 7.5, containing 0.01% BSA.Assay conditions: Test compounds were prediluted in DMSO and subsequently in compound buffer (5% DMSO final). 5 μL of these compound dilutions were mixed with 10 μl Neutrophil elastase (9 ng/ml in assay buffer) in a black 384 well OptiPlate (Perkin Elmer, Cat No.: 6007270) and incubated for 15 min at room temperature. Subsequently 10 μL substrate solution in assay buffer were added (250 μM final concentration) and the plates were incubated for 60 min at room temperature. After inactivation of the enzyme, fluorescence intensities were measured at 380 nm excitation and 460 nm emission wavelengths.",B,,,BAO_0000190,BAO_0000357,single protein format,CCNC(=O)N1C(=O)N(c2cncc(Cl)c2)C2=C(C(=O)CC2)C1c1ccc(C#N)cc1S(C)(=O)=O,,,CHEMBL3886976,,2016.0,,CHEMBL3891291,,CHEMBL3891291,,0,http://www.openphacts.org/units/Nanomolar,2899124,<,37,1,<,,IC50,nM,,1.0,CHEMBL248,Homo sapiens,Leukocyte elastase,9606,,,IC50,nM,UO_0000065,,1.0
438913,17798657,[],CHEMBL3889175,"Human Neutrophil Elastase Assay: The following buffers were used: Compound buffer: 100 mM Tris, 500 mM NaCl, adjusted to pH 7.5; Assay buffer: 100 mM Tris, 500 mM NaCl, adjusted to pH 7.5, containing 0.01% BSA.Assay conditions: Test compounds were prediluted in DMSO and subsequently in compound buffer (5% DMSO final). 5 μL of these compound dilutions were mixed with 10 μl Neutrophil elastase (9 ng/ml in assay buffer) in a black 384 well OptiPlate (Perkin Elmer, Cat No.: 6007270) and incubated for 15 min at room temperature. Subsequently 10 μL substrate solution in assay buffer were added (250 μM final concentration) and the plates were incubated for 60 min at room temperature. After inactivation of the enzyme, fluorescence intensities were measured at 380 nm excitation and 460 nm emission wavelengths.",B,,,BAO_0000190,BAO_0000357,single protein format,CCNC(=O)N1C(=O)N(c2ccnc(C(F)(F)F)c2)C2=C(C(=O)CC2)C1c1ccc(C#N)cc1S(C)(=O)=O,,,CHEMBL3886976,,2016.0,,CHEMBL3963281,,CHEMBL3963281,,1,http://www.openphacts.org/units/Nanomolar,2899125,<,37,1,<,,IC50,nM,,1.0,CHEMBL248,Homo sapiens,Leukocyte elastase,9606,,,IC50,nM,UO_0000065,,1.0
438914,17798658,[],CHEMBL3889175,"Human Neutrophil Elastase Assay: The following buffers were used: Compound buffer: 100 mM Tris, 500 mM NaCl, adjusted to pH 7.5; Assay buffer: 100 mM Tris, 500 mM NaCl, adjusted to pH 7.5, containing 0.01% BSA.Assay conditions: Test compounds were prediluted in DMSO and subsequently in compound buffer (5% DMSO final). 5 μL of these compound dilutions were mixed with 10 μl Neutrophil elastase (9 ng/ml in assay buffer) in a black 384 well OptiPlate (Perkin Elmer, Cat No.: 6007270) and incubated for 15 min at room temperature. Subsequently 10 μL substrate solution in assay buffer were added (250 μM final concentration) and the plates were incubated for 60 min at room temperature. After inactivation of the enzyme, fluorescence intensities were measured at 380 nm excitation and 460 nm emission wavelengths.",B,,,BAO_0000190,BAO_0000357,single protein format,CCS(=O)(=O)c1cc(C#N)ccc1C1NC(=O)N(c2cccc(C(F)F)c2)C2=C1C(=O)CC2,,,CHEMBL3886976,,2016.0,"{'bei': '17.52', 'le': '0.34', 'lle': '4.08', 'sei': '7.69'}",CHEMBL3946789,,CHEMBL3946789,8.26,0,http://www.openphacts.org/units/Nanomolar,2899126,=,37,1,=,,IC50,nM,,5.5,CHEMBL248,Homo sapiens,Leukocyte elastase,9606,,,IC50,nM,UO_0000065,,5.5
438915,17798659,[],CHEMBL3889175,"Human Neutrophil Elastase Assay: The following buffers were used: Compound buffer: 100 mM Tris, 500 mM NaCl, adjusted to pH 7.5; Assay buffer: 100 mM Tris, 500 mM NaCl, adjusted to pH 7.5, containing 0.01% BSA.Assay conditions: Test compounds were prediluted in DMSO and subsequently in compound buffer (5% DMSO final). 5 μL of these compound dilutions were mixed with 10 μl Neutrophil elastase (9 ng/ml in assay buffer) in a black 384 well OptiPlate (Perkin Elmer, Cat No.: 6007270) and incubated for 15 min at room temperature. Subsequently 10 μL substrate solution in assay buffer were added (250 μM final concentration) and the plates were incubated for 60 min at room temperature. After inactivation of the enzyme, fluorescence intensities were measured at 380 nm excitation and 460 nm emission wavelengths.",B,,,BAO_0000190,BAO_0000357,single protein format,CCS(=O)(=O)c1cc(C#N)ccc1[C@H]1NC(=O)N(c2cccc(C(F)F)c2)C2=C1C(=O)CC2,,,CHEMBL3886976,,2016.0,"{'bei': '18.36', 'le': '0.36', 'lle': '4.48', 'sei': '8.07'}",CHEMBL4107670,,CHEMBL4107670,8.66,0,http://www.openphacts.org/units/Nanomolar,2899127,=,37,1,=,,IC50,nM,,2.2,CHEMBL248,Homo sapiens,Leukocyte elastase,9606,,,IC50,nM,UO_0000065,,2.2
438916,17798660,[],CHEMBL3889175,"Human Neutrophil Elastase Assay: The following buffers were used: Compound buffer: 100 mM Tris, 500 mM NaCl, adjusted to pH 7.5; Assay buffer: 100 mM Tris, 500 mM NaCl, adjusted to pH 7.5, containing 0.01% BSA.Assay conditions: Test compounds were prediluted in DMSO and subsequently in compound buffer (5% DMSO final). 5 μL of these compound dilutions were mixed with 10 μl Neutrophil elastase (9 ng/ml in assay buffer) in a black 384 well OptiPlate (Perkin Elmer, Cat No.: 6007270) and incubated for 15 min at room temperature. Subsequently 10 μL substrate solution in assay buffer were added (250 μM final concentration) and the plates were incubated for 60 min at room temperature. After inactivation of the enzyme, fluorescence intensities were measured at 380 nm excitation and 460 nm emission wavelengths.",B,,,BAO_0000190,BAO_0000357,single protein format,CCS(=O)(=O)c1cc(C#N)ccc1[C@@H]1NC(=O)N(c2cccc(C(F)F)c2)C2=C1C(=O)CC2,,,CHEMBL3886976,,2016.0,"{'bei': '12.83', 'le': '0.25', 'lle': '1.87', 'sei': '5.64'}",CHEMBL3938575,,CHEMBL3938575,6.05,0,http://www.openphacts.org/units/Nanomolar,2899128,=,37,1,=,,IC50,nM,,892.0,CHEMBL248,Homo sapiens,Leukocyte elastase,9606,,,IC50,nM,UO_0000065,,892.0
438917,17798661,[],CHEMBL3889175,"Human Neutrophil Elastase Assay: The following buffers were used: Compound buffer: 100 mM Tris, 500 mM NaCl, adjusted to pH 7.5; Assay buffer: 100 mM Tris, 500 mM NaCl, adjusted to pH 7.5, containing 0.01% BSA.Assay conditions: Test compounds were prediluted in DMSO and subsequently in compound buffer (5% DMSO final). 5 μL of these compound dilutions were mixed with 10 μl Neutrophil elastase (9 ng/ml in assay buffer) in a black 384 well OptiPlate (Perkin Elmer, Cat No.: 6007270) and incubated for 15 min at room temperature. Subsequently 10 μL substrate solution in assay buffer were added (250 μM final concentration) and the plates were incubated for 60 min at room temperature. After inactivation of the enzyme, fluorescence intensities were measured at 380 nm excitation and 460 nm emission wavelengths.",B,,,BAO_0000190,BAO_0000357,single protein format,CCS(=O)(=O)c1cc(C#N)ccc1C1C2=C(CCC2=O)N(c2cccc(C(F)F)c2)C(=O)N1C,,,CHEMBL3886976,,2016.0,,CHEMBL3976106,,CHEMBL3976106,,0,http://www.openphacts.org/units/Nanomolar,2899129,<,37,1,<,,IC50,nM,,1.0,CHEMBL248,Homo sapiens,Leukocyte elastase,9606,,,IC50,nM,UO_0000065,,1.0
438918,17798662,[],CHEMBL3889175,"Human Neutrophil Elastase Assay: The following buffers were used: Compound buffer: 100 mM Tris, 500 mM NaCl, adjusted to pH 7.5; Assay buffer: 100 mM Tris, 500 mM NaCl, adjusted to pH 7.5, containing 0.01% BSA.Assay conditions: Test compounds were prediluted in DMSO and subsequently in compound buffer (5% DMSO final). 5 μL of these compound dilutions were mixed with 10 μl Neutrophil elastase (9 ng/ml in assay buffer) in a black 384 well OptiPlate (Perkin Elmer, Cat No.: 6007270) and incubated for 15 min at room temperature. Subsequently 10 μL substrate solution in assay buffer were added (250 μM final concentration) and the plates were incubated for 60 min at room temperature. After inactivation of the enzyme, fluorescence intensities were measured at 380 nm excitation and 460 nm emission wavelengths.",B,,,BAO_0000190,BAO_0000357,single protein format,CCS(=O)(=O)c1cc(C#N)ccc1C1C2=C(CCC2=O)N(c2cccc(C(F)F)c2)C(=O)N1C(=O)NC,,,CHEMBL3886976,,2016.0,,CHEMBL3952097,,CHEMBL3952097,,0,http://www.openphacts.org/units/Nanomolar,2899130,<,37,1,<,,IC50,nM,,1.0,CHEMBL248,Homo sapiens,Leukocyte elastase,9606,,,IC50,nM,UO_0000065,,1.0
438919,17798663,[],CHEMBL3889175,"Human Neutrophil Elastase Assay: The following buffers were used: Compound buffer: 100 mM Tris, 500 mM NaCl, adjusted to pH 7.5; Assay buffer: 100 mM Tris, 500 mM NaCl, adjusted to pH 7.5, containing 0.01% BSA.Assay conditions: Test compounds were prediluted in DMSO and subsequently in compound buffer (5% DMSO final). 5 μL of these compound dilutions were mixed with 10 μl Neutrophil elastase (9 ng/ml in assay buffer) in a black 384 well OptiPlate (Perkin Elmer, Cat No.: 6007270) and incubated for 15 min at room temperature. Subsequently 10 μL substrate solution in assay buffer were added (250 μM final concentration) and the plates were incubated for 60 min at room temperature. After inactivation of the enzyme, fluorescence intensities were measured at 380 nm excitation and 460 nm emission wavelengths.",B,,,BAO_0000190,BAO_0000357,single protein format,CS(=O)(=O)c1cc(C#N)ccc1C1C2=C(CCC2=O)N(c2cccc(C(F)(F)F)c2)C(=O)N1CCO,,,CHEMBL3886976,,2016.0,,CHEMBL3984129,,CHEMBL3984129,,0,http://www.openphacts.org/units/Nanomolar,2899131,<,37,1,<,,IC50,nM,,1.0,CHEMBL248,Homo sapiens,Leukocyte elastase,9606,,,IC50,nM,UO_0000065,,1.0
